date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-10-28,52.1276,52.6741,51.994,52.6377,10517288,2629322,0.801552,1.546,52.4097,"Oct 28, 14",0.010737636452662886
2014-10-29,52.5405,53.0482,51.9187,52.1397,16095252,4023813,-0.497934,-0.946,52.3607,"Oct 29, 14",0.0011751490538321856
2014-10-30,55.5087,58.1198,55.3848,57.481,50857784,12714446,5.3413,10.244,56.9198,"Oct 30, 14",0.10373762685177192
2014-10-31,57.6365,58.9019,57.6365,58.642,24956304,6239076,1.161,2.02,58.427,"Oct 31, 14",0.126030895667118
2014-11-03,58.5327,59.072,58.0518,58.6688,12726516,3181629,0.026717,0.046,58.7887,"Nov 3, 14",0.12654550342271761
2014-11-04,58.2097,59.0258,58.0761,59.0161,16644508,4161127,0.347338,0.592,58.7331,"Nov 4, 14",0.13321428228539614
2014-11-05,59.3051,61.292,59.2663,60.6095,21939764,5484941,1.5934,2.7,60.4631,"Nov 5, 14",0.16381040160526894
2014-11-06,60.6046,60.9422,60.1261,60.7455,13212028,3303007,0.136022,0.224,60.6415,"Nov 6, 14",0.16642184394711834
2014-11-07,60.7528,61.3139,60.4905,61.3139,9507780,2376945,0.568371,0.936,61.0373,"Nov 7, 14",0.17733613679349441
2014-11-10,61.2046,61.3066,60.3666,60.7747,13145396,3286349,-0.539224,-0.879,60.7647,"Nov 10, 14",0.166982535979339
2014-11-11,60.5245,60.6945,60.2767,60.6581,8467776,2116944,-0.11659,-0.192,60.5253,"Nov 11, 14",0.16474360820684159
2014-11-12,60.5607,61.3662,60.4366,61.3151,10897364,2724341,0.657073,1.083,61.0523,"Nov 12, 14",0.17735917893180494
2014-11-13,61.4246,61.4246,60.7408,61.0645,12473228,3118307,-0.250661,-0.409,61.0299,"Nov 13, 14",0.17254721238130907
2014-11-14,61.118,61.1229,60.5315,60.5583,8532652,2133163,-0.506195,-0.829,60.7523,"Nov 14, 14",0.1628272703706905
2014-11-17,60.495,61.1886,60.3928,60.7919,9876892,2469223,0.233627,0.386,60.844,"Nov 17, 14",0.16731280662845513
